Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,Models,Price,Dual,5G bands,Quad,Charging,_1,_1_1,64GB 4GB RAM,64GB 3GB RAM,Build,Protection,Features_1,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,Talk time,Infrared port,32GB 4GB RAM,Stand-by_1,Talk time_1,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
b'lg',b'LG KG375',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kg375.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2007, December. Released 2008'",b'Discontinued',b'85 x 45 x 19.8 mm (3.35 x 1.77 x 0.78 in)',b'68 g (2.40 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,,,,b'No',,b'No',,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 750 mAh battery',"b'Black, orange'",,b'About 90 EUR',,,,,b'Predictive text input Organizer',,,,,,,b'1.16 W/kg (head) \xc2\xa0 \xc2\xa0 0.36 W/kg (body)',,,,,,,,b'500 entries',"b'20 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes',b'No',,,,,,,b'No',b'No',b'Up to 400 h',,b'Up to 4 h',,,,,,b'No',,b'Vibration; Downloadable polyphonic ringtones',,,
b'lg',b'LG KP235',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kp235.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2008, February. Released 2008'",b'Discontinued',b'89 x 46.5 x 17.9 mm (3.50 x 1.83 x 0.70 in)',b'81 g (2.86 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.7 inches, 9.1 cm2 (~22.0% screen-to-body ratio)'",b'128 x 160 pixels (~121 ppi density)',,,,,b'No',b'5MB',"b'Second external 65K color TFT display(96 x 64 pixels), 1.1 inches'",,,b'No',b'VGA',,b'Yes',b'No',b'No',b'2.0',b'No',,b'No',b'No',b'',b'Removable Li-Ion 830 mAh battery',b'',,b'About 50 EUR',,,,,b'No',b'Predictive text input Organizer Voice memo',,,,,,b'0.93 W/kg (head) \xc2\xa0 \xc2\xa0 0.89 W/kg (body)',,,,,,,,"b'Yes, Photocall'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Yes',b'No',,,,,,,,,b'WAP 2.0/xHTML',,b'Vibration; Downloadable polyphonic ringtones',,,
b'lg',b'LG KP220',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kp220.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, May. Released 2008'",b'Discontinued',b'103 x 46 x 12 mm (4.06 x 1.81 x 0.47 in)',b'72 g (2.54 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.7 inches, 8.9 cm2 (~18.9% screen-to-body ratio)'","b'120 x 160 pixels, 4:3 ratio (~118 ppi density)'",,,,,b'microSD (dedicated slot)',b'60MB',b'No',,,b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 750 mAh battery',b'Silver',,b'About 50 EUR',,,,,b'Music dedicated key MP3/MP4 player Predictive text input Organizer Voice memo',,,,,,,b'0.91 W/kg (head) \xc2\xa0 \xc2\xa0 0.79 W/kg (body)',,,,,,,,"b'Yes, Photocall'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'Yes',b'Up to 300 h',,b'Up to 3 h',,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'lg',b'LG KP215',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kp215.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2008, April. Released 2008, September'",b'Discontinued',b'89 x 46.5 x 18 mm (3.50 x 1.83 x 0.71 in)',b'78 g (2.75 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.77 inches, 9.9 cm2 (~23.8% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,,,,b'microSD (dedicated slot)',,b'Second external 65K color CSTN display (96 x 64 pixels)',,,b'Yes',b'VGA',,b'Yes',b'No',b'No',b'No',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 900 mAh battery',b'Black',,b'About 70 EUR',,,,,b'No',b'MP3/MP4 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,"b'1000 entries, Photocall'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'No',b'Up to 250 h',,b'Up to 3 h',,,,,,b'WAP 2.0/xHTML',,b'Vibration; Downloadable polyphonic ringtones',,,
b'lg',b'LG KP210',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kp210.jpg',b'GSM',b'GSM 850 / 1900',,,,"b'2008, February. Released 2008'",b'Discontinued',b'89 x 46.5 x 18 mm (3.50 x 1.83 x 0.71 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.0 inches, 3.1 cm2 (~7.6% screen-to-body ratio)'",b'128 x 160 pixels (~205 ppi density)',,,,,b'No',,b'Second external 65K color CSTN display (96 x 64 pixels)',,,b'Yes',b'VGA',,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion battery',b'Silver',,b'About 60 EUR',,,,,b'No',b'MP3 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,"b'1000 entries, Photocall'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'No',b'Up to 250 h',,b'Up to 4 h 20 min',,,,,,b'WAP 2.0/xHTML',,b'Vibration; Downloadable polyphonic ringtones',,,
b'lg',b'LG KP130',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kp130.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2008, February. Released 2008'",b'Discontinued',b'99.8 x 45.3 x 13.4 mm (3.93 x 1.78 x 0.53 in)',b'',b'Mini-SIM',"b'TFT, 65K colors'","b'1.5 inches, 7.3 cm2 (~16.1% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,,,,b'No',b'1MB',b'No',,,b'No',b'VGA',,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 900 mAh battery',b'',,b'About 20 EUR',,,,,b'Predictive text input Organizer Voice memo',,,,,,,b'0.90 W/kg (head) \xc2\xa0 \xc2\xa0 0.75 W/kg (body)',,,,,,,,"b'Yes, Photocall'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Yes',b'No',,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration, Polyphonic(32) ringtones'",,,
b'lg',b'LG KP110',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kp110.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2008, April. Released 2008, May'",b'Discontinued',b'103.1 x 46 x 13.4 mm (4.06 x 1.81 x 0.53 in)',b'65 g (2.29 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~15.3% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,,,,b'microSD (dedicated slot)',b'1MB',b'No',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'FM radio',b'1.1',b'',b'Removable Li-Ion 900 mAh battery',"b'Black, Cherry, Silver, White'",,b'About 40 EUR',,,,,b'Mobile Tracker MP3 player Organizer Predictive text input',,,,,,,b'1.00 W/kg (head) \xc2\xa0 \xc2\xa0 0.83 W/kg (body)',,,,,,,,b'Yes',"b'10 dialed, 10 received, 10 missed calls'","b'SMS,  MMS'",b'Yes + downloadable',b'Yes',,,,,,,b'Class 10',b'No',b'Up to 400 h',,b'Up to 4 h',,,,,,b'WAP 2.0/xHTML',,b'Vibration; Downloadable polyphonic ringtones',,,
b'lg',b'LG KP105',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kp105.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2008, April. Released 2008, May'",b'Discontinued',b'101 x 46 x 12.9 mm (3.98 x 1.81 x 0.51 in)',b'65 g (2.29 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~15.6% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,,,,b'No',,b'wallpapers',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 900 mAh battery',"b'White, Black, Silver'",,b'About 40 EUR',,,,,b'No',b'Organizer Predictive text input',,,,,,,,,,,,,,b'300 entries',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Sudoku',b'Yes',,,,,,,b'No',b'No',b'Up to 475 h',,b'Up to 4 h 30 min',,,,,,b'No',,b'Vibration; Downloadable polyphonic ringtones',,,
b'lg',b'LG KP100',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kp100.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2008, April. Released 2008, August'",b'Discontinued',b'99.8 x 45.5 x 12.9 mm (3.93 x 1.79 x 0.51 in)',b'65 g (2.29 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~16.0% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,,,,b'No',b'1MB',b'Wallpapers',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 900 mAh battery',"b'White, Black, Blue, Red'",,b'About 40 EUR',,,,,b'No',b'World clock Organizer Predictive text input',,,,,,,,,,,,,,"b'Yes, up to 300 entries'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS'",b'Yes',b'No',,,,,,,b'Yes',b'No',b'Up to 420 h',,b'Up to 4 h 30 min',,,,,,b'No',,b'Vibration; Polyphonic(16) ringtones',,,
b'lg',b'LG KU385',b'https://fdn2.gsmarena.com/vv/bigpic/lg-ku385.jpg',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',,"b'Yes, 384 kbps'","b'2007, October. Released 2007, October'",b'Discontinued',b'96 x 45 x 17.9 mm (3.78 x 1.77 x 0.70 in)',b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.9 inches, 11.4 cm2 (~26.3% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',,,,,b'microSD (dedicated slot)',b'60MB',b'Downloadable wallpapers',,,b'QCIF@15fps',b'1.3 MP',b'',b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'2.0',b'',b'Removable Li-Ion 900 mAh battery',"b'Blue, Brown'",,,,,,,b'MP3 player (ID3 tag support) MP4 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,b'Yes',"b'40 dialed, 40 received, 40 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",b'VGA videocall camera',,,,,,,,b'Up to 100 h',,b'Up to 4 h',,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'lg',b'LG KU380',b'https://fdn2.gsmarena.com/vv/bigpic/lg-ku380.jpg',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',,"b'Yes, 384 kbps'","b'2007, November. Released 2008'",b'Discontinued',b'96 x 45 x 17.9 mm (3.78 x 1.77 x 0.70 in)',b'91 g (3.21 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.76 inches, 9.7 cm2 (~22.6% screen-to-body ratio)'",b'176 x 220 pixels (~160 ppi density)',,,,,b'microSD (dedicated slot)',b'60MB',b'Downloadable wallpapers',,,b'QCIF@15fps',b'1.3 MP',b'',b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'2.0',b'',b'Removable Li-Ion 900 mAh battery',"b'Black, White'",,b'About 60 EUR',,,,,b'MP3/MP4 player Predictive text input Organizer Voice memo',,,,,,,b'0.61 W/kg (head) \xc2\xa0 \xc2\xa0 1.15 W/kg (body)',,,,,,,,b'500 entries',"b'40 dialed, 40 received, 40 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",b'Yes',,,,,,,,b'Up to 300 h',,b'Up to 2 h 45 min',,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'lg',b'LG U960',b'https://fdn2.gsmarena.com/vv/bigpic/lg-u960.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA 3.6/0.384 Mbps',"b'2007, Q3'",b'Discontinued',b'103.9 x 52.4 x 19.7 mm (4.09 x 2.06 x 0.78 in)',b'123 g (4.34 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~27.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',b'45MB',b'Swivel and rotate Downloadable wallpapers',,,b'320p',b'2 MP',b'',b'Yes',b'No',b'No',"b'1.2, A2DP'",b'No',,b'No',b'2.0',b'',b'Removable Li-Ion 1000 mAh battery',b'Black',,b'About 70 EUR',,,,,b'DVB-H TV receiver MP3/AAC/MP4/AAC+ player Predictive text input Organizer',,,,,,,b'1.36 W/kg (head) \xc2\xa0 \xc2\xa0 0.67 W/kg (body)',,,,,,,,"b'Yes, Photocall'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, Email'",b'Yes + Java downloadable',"b'Yes, MIDP 2.0'",b'VGA videocall camera',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, MP3, MPEG4, AAC+, WMA/V, MIDI, AMR ringtones'",,,
b'lg',b'LG KG290',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kg290.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2007, September. Released 2008, February'",b'Discontinued',b'92 x 46 x 17.7 mm (3.62 x 1.81 x 0.70 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.77 inches, 9.9 cm2 (~23.3% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,,,,b'microSD (dedicated slot)',b'5MB',b'Downloadable wallpapers',,,b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 820 mAh battery',"b'Black, Gray'",,b'About 60 EUR',,,,,b'No',b'MP3/WMA/\xd0\x90\xd0\x90\xd0\xa1++ player Organizer World time Voice memo',,,,,,b'0.43 W/kg (head) \xc2\xa0 \xc2\xa0 0.36 W/kg (body)',,,,,,,,"b'Yes, Photocall'","b'40 dialed, 40 received, 40 missed calls'","b'SMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'No',b'Up to 200 h',,b'Up to 2 h',,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'lg',b'LG KG288',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kg288.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2007',b'Discontinued',b'99.5 x 45 x 12.9 mm (3.92 x 1.77 x 0.51 in)',b'65 g (2.29 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.7 inches, 9.1 cm2 (~20.3% screen-to-body ratio)'",b'128 x 160 pixels (~121 ppi density)',,,,,b'No',b'1MB',b'No',,,,,,b'No',b'No',b'No',b'No',b'No',,b'FM radio',b'No',b'',b'Removable Li-Ion 830 mAh battery',"b'Black, Red'",,b'About 40 EUR',,,,,b'Organizer',,,,,,,,,,,,,,,b'300 entries',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes',b'Yes',,,,,,,b'No',b'No',b'Up to 400 h',,b'Up to 4 h',,,,,,b'No',,b'Vibration; Downloadable polyphonic ringtones',,,
b'lg',b'LG KS20',b'https://fdn2.gsmarena.com/vv/bigpic/lg-ks20.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA 3.6/0.384 Mbps',"b'2007, September. Released 2008, January'",b'Discontinued',b'99.8 x 58 x 12.8 mm (3.93 x 2.28 x 0.50 in)',b'92.5 g (3.25 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.8 inches, 24.3 cm2 (~41.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 6.0 Professional',b'Qualcomm MSM72000',b'400 MHz ARM 11',b'Adreno 130',b'microSD (dedicated slot)',b'128MB',b'Handwriting recognition',,b'LED flash',b'Yes',"b'2 MP, AF'",b'',b'Yes',b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'2.0',b'',b'Removable Li-Ion 1050 mAh battery',"b'Black, Baby Pink'",,b'About 100 EUR',,,,,b'MP3/MP4/WMV/AAC/DivX player Pocket Office  Organizer Voice memo',,,,,,,b'1.27 W/kg (head) \xc2\xa0 \xc2\xa0 1.07 W/kg (body)',,,,b'Voice 66dB / Noise 70dB / Ring 64dB',,,,,,,,,b'VGA videocall camera',,,b'Noise -85.6dB / Crosstalk -86.7dB',,,,,b'Up to 270 h',b'0.50 W/kg (head)',b'Up to 4 h (2G) / Up to 3 h (3G)',,,,,,"b'WAP 2.0/xHTML, HTML (IE mobile 7.6)'",,"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",,,
b'lg',b'LG KU990 Viewty',b'https://fdn2.gsmarena.com/vv/bigpic/lg-ku990.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA 3.6/0.384 Mbps',"b'2007, August. Released 2007, October'",b'Discontinued',b'103.5 x 54.4 x 14.8 mm (4.07 x 2.14 x 0.58 in)',b'112 g (3.95 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'3.0 inches, 25.6 cm2 (~45.5% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,,,b'microSD (dedicated slot)',b'100MB',b'Flash UI Downloadable wallpapers',,"b'Schneider-Kreuznach optics, strobe flash'","b'480p@30fps, 240p@120fps'","b'5 MP, AF'",b'',b'Yes',b'No',b'No',"b'1.2, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'2.0',b'',b'Removable Li-Ion 1000 mAh battery',"b'Black, Dark Silver, Purple, Pink, Hot Red, White'",,b'About 100 EUR',,,,,"b'MP3/MP4/WMV/AAC/DivX player Organizer Document viewer (Word, Excel, PowerPoint, PDF) Voice memo Predictive text input'",,,,,,,b'0.70 W/kg (head) \xc2\xa0 \xc2\xa0 0.47 W/kg (body)',,,,b'Voice 72dB / Noise 68dB / Ring 77dB',,,,"b'500 entries, Photocall'","b'40 dialed, 40 received, 40 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",b'VGA videocall camera',,,b'Noise -86.8dB / Crosstalk -86.6dB',,,,,b'Up to 430 h',b'0.83 W/kg (head)',b'Up to 4 h',,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",,,
b'lg',b'LG KE990 Viewty',b'https://fdn2.gsmarena.com/vv/bigpic/lg-ke990.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, March. Released 2008, April'",b'Discontinued',b'103.5 x 54.4 x 15.3 mm (4.07 x 2.14 x 0.60 in)',b'112 g (3.95 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'3.0 inches, 25.6 cm2 (~45.5% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,,,b'microSD (dedicated slot)',b'100MB',b'GSM 850 / 1800 / 1900 - American version',,"b'Schneider-Kreuznach optics, strobe flash'","b'480p@30fps, 320p@120fps'","b'5 MP, AF'",,b'Yes',b'No',b'No',"b'1.2, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'2.0',b'',b'Removable Li-Ion 1000 mAh battery',"b'Black, Silver'",,b'About 100 EUR',,,,,b'Flash UI Downloadable wallpapers',"b'MP3/MP4/WMV/AAC/DivX player Organizer Document viewer (Word, Excel, PowerPoint, PDF) Voice memo Predictive text input'",,,,,,,,,,,,,,"b'500 entries, Photocall'","b'40 dialed, 40 received, 40 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'Yes',b'Up to 250 h',,b'Up to 2 h 30 min',,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",,,
b'lg',b'LG KE590',b'https://fdn2.gsmarena.com/vv/bigpic/lg-ke590.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2007, October. Released 2007, November'",b'Discontinued',b'97 x 48 x 16.5 mm (3.82 x 1.89 x 0.65 in)',b'92 g (3.25 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~27.0% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSD (dedicated slot)',b'56MB',b'Flash UI',,b'LED flash',b'QCIF@15fps',b'2 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'FM radio',b'2.0',b'',b'Removable Li-Ion 800 mAh battery',b'Black',,b'About 90 EUR',,,,,b'No',b'MP3/eAAC+/WMA/MP4 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,b'1000 entries',"b'40 dialed, 40 received, 40 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'Class 10',b'Up to 230 h',,b'Up to 3 h',,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3, AAC+ ringtones'",,,
b'lg',b'LG KE500',b'https://fdn2.gsmarena.com/vv/bigpic/lg-ke500.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2007, July'",b'Discontinued',b'97 x 47 x 14.9 mm (3.82 x 1.85 x 0.59 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~27.6% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSD (dedicated slot)',b'60MB',b'Downloadable wallpapers',,b'LED flash',b'Yes',b'2 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 800 mAh battery',"b'Black, Gray'",,b'About 60 EUR',,,,,b'No',b'MP3/eAAC+/WMA/MP4 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,b'1000 entries',"b'40 dialed, 40 received, 40 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'Class 10',b'Up to 200 h',b'0.50 W/kg (head)',b'Up to 3 h',,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3, AAC, AAC+ ringtones'",,,
b'lg',b'LG KG280',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kg280.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2007, June. Released 2007'",b'Discontinued',b'95 x 46 x 17.1 mm (3.74 x 1.81 x 0.67 in)',b'83 g (2.93 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.86 inches, 10.9 cm2 (~24.9% screen-to-body ratio)'",b'128 x 160 pixels (~110 ppi density)',,,,,b'No',b'8MB',b'Touch-sensitive navigation keys with backlights',,,b'No',b'VGA',,b'No',b'No',b'No',b'Yes',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 800 mAh battery',"b'Black, Green, Pink, Dark Red, White'",,b'About 80 EUR',,,,,b'No',b'Predictive text input Organizer Voice memo',,,,,,,,,,,,,,b'1000 entries',"b'40 dialed, 40 received, 40 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'No',b'Up to 200 h',,b'Up to 3 h',,,,,,b'WAP 2.0/xHTML',,b'Vibration; Downloadable polyphonic ringtones',,,
b'lg',b'LG KG275',b'https://fdn2.gsmarena.com/vv/bigpic/lg-kg275.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2007, June'",b'Discontinued',b'98 x 45 x 12.9 mm (3.86 x 1.77 x 0.51 in)',b'59 g (2.08 oz)',b'Mini-SIM',"b'CSTN,  65K colors'","b'1.5 inches, 7.3 cm2 (~16.5% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,,,,b'No',,b'No',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 750 mAh battery',"b'Black, Gray'",,b'About 50 EUR',,,,,b'Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,b'300 entries',"b'40 dialed, 40 received, 40 missed calls'",b'SMS',b'Yes',b'No',,,,,,,b'No',b'No',b'Up to 250 h',b'0.96 W/kg (head)',b'Up to 2 h 30 min',,,,,,b'No',,b'Vibration; Downloadable polyphonic ringtones',,,
b'lg',b'LG MG160',b'https://fdn2.gsmarena.com/vv/bigpic/lg-mg160.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2007, September'",b'Discontinued',b'98 x 45 x 12.9 mm (3.86 x 1.77 x 0.51 in)',b'60 g (2.12 oz)',b'Mini-SIM',"b'CSTN,  65K colors'","b'1.5 inches, 7.3 cm2 (~16.5% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,,,,b'No',,b'GSM 850 / 1900 - American version',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion battery',"b'Black, Pink'",,b'About 50 EUR',,,,,b'No',b'Predictive text input Organizer Voice memo Notes',,,,,,,,,,,,,,b'300 entries',"b'40 dialed, 40 received, 40 missed calls'",b'SMS',b'Yes',b'No',,,,,,,b'Class 10',b'No',,,,,,,,,b'WAP',,b'Vibration; Downloadable polyphonic ringtones',,,
